gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3887845308	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:001840	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttarakhand	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	29.563036	78.892366	39480.0						2021-01		1	2021	7059276	5219416	HUMAN_OBSERVATION				1840			CC0_1_0		user_512			2024-01-26T11:12:35.955Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845307	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000510	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	20.26666	79.4	20500.0						2019			2019	7059276	5219416	HUMAN_OBSERVATION				510			CC0_1_0		user_138			2024-01-26T11:12:35.955Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845306	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000999	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	26.013898	76.504682	34750.0						2020-10		10	2020	7059276	5219416	HUMAN_OBSERVATION				999			CC0_1_0		user_301			2024-01-26T11:12:35.953Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845305	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000511	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	20.26666	79.4	20500.0						2021			2021	7059276	5219416	HUMAN_OBSERVATION				511			CC0_1_0		user_141			2024-01-26T11:12:35.959Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845304	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:001842	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttarakhand	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	29.563036	78.892366	39480.0						2020-02		2	2020	7059276	5219416	HUMAN_OBSERVATION				1842			CC0_1_0		user_513			2024-01-26T11:12:35.953Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845303	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000990	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	26.013898	76.504682	34750.0						2021			2021	7059276	5219416	HUMAN_OBSERVATION				990			CC0_1_0		user_299			2024-01-26T11:12:35.959Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845302	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000998	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	26.013898	76.504682	34750.0						2021			2021	7059276	5219416	HUMAN_OBSERVATION				998			CC0_1_0		user_35			2024-01-26T11:12:35.953Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3887845301	ff8a7785-27c8-4162-907e-658e28a09ba1	NM:Tiger:000991	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		ba5d0858-075a-430b-b314-ff1debdfb6ec	26.013898	76.504682	34750.0						2021			2021	7059276	5219416	HUMAN_OBSERVATION				991			CC0_1_0		user_300			2024-01-26T11:12:35.959Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3873313929	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126450942	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.887775	76.097306	31115.0						2022-07-13T17:38	13	7	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	126450942		Rohan Chakravarty	2022-07-16T08:55:03	CC_BY_NC_4_0	Rohan Chakravarty	Rohan Chakravarty			2024-08-29T05:10:46.981Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3872938196	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125883486	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.028402	76.591673	29891.0						2022-07-09	9	7	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	125883486		Michal Sloviak	2022-07-12T06:52:00	CC_BY_NC_4_0	Alex	Alex			2024-08-29T06:03:54.022Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860695916	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123260992	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.412135	80.616276	30278.0						2019-04-14T05:33:34	14	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123260992		Cheryl Rosenfeld	2022-06-24T19:11:52	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:11:25.564Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860548081	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123316285	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.488421	80.762755	30278.0						2019-04-15T05:51:20	15	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123316285		Cheryl Rosenfeld	2022-06-25T03:58:33	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:30:54.209Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860527054	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122117369	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.840044	79.490675	34798.0						2019-04-11T06:30:50	11	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	122117369		tandala	2022-06-17T13:15:06	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:10:36.744Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860518854	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121875826	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.381187	79.33998	30490.0						2022-05-28T06:22:12	28	5	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121875826		tandala	2022-06-15T14:57:48	CC_BY_NC_4_0	jabilli123	jabilli123			2024-08-29T06:02:18.494Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860426144	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123550203	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.592357	81.141769	30175.0						2019-04-20T18:54:55	20	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123550203		Cheryl Rosenfeld	2022-06-26T16:33:09	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:02:12.305Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860317015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123369142	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.592288	80.67532	30278.0						2019-04-16T19:53:47	16	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123369142		Cheryl Rosenfeld	2022-06-25T14:54:05	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:02:47.198Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860271128	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123485731	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.518942	81.009304	30175.0						2019-04-19T18:34:03	19	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123485731		Cheryl Rosenfeld	2022-06-26T06:42:00	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:11:11.875Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859968162	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124513882	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttarakhand	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.769792	78.653597	29458.0						2022-06-27	27	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	124513882		Osama Ladin	2022-07-03T07:23:49	CC_BY_NC_4_0	Osama Ladin	Osama Ladin			2024-08-29T05:15:31.992Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859890071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123422723	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.470811	81.097753	30175.0						2019-04-17T21:50:38	17	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123422723		Cheryl Rosenfeld	2022-06-25T20:50:26	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:11:21.681Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859728659	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123976574	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.925172	76.064807	31115.0						2022-04-29T07:58	29	4	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123976574		Samarth S	2022-06-29T15:26:31	CC_BY_NC_4_0	Samarth S	Samarth S			2024-08-29T06:06:31.638Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859634249	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123533564	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.586266	81.096181	30175.0						2019-04-20T05:55:23	20	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123533564		Cheryl Rosenfeld	2022-06-26T15:02:24	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:12:49.939Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859560075	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123472175	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.417596	81.192443	30175.0						2019-04-19T06:20:31	19	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123472175		Cheryl Rosenfeld	2022-06-26T03:30:45	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:11:18.412Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859523098	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121056386	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.79673	79.218958	30357.0						2022-06-02T17:58	2	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121056386		Pranav Chandra Bose	2022-06-10T05:50:41	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T06:02:34.003Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859433070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121056385	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.638732	79.210616	30357.0						2022-06-02T17:57	2	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121056385		Pranav Chandra Bose	2022-06-10T05:50:49	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T06:02:22.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859301140	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123314164	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.491165	80.6216	30278.0						2019-04-15T04:39:49	15	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123314164		Cheryl Rosenfeld	2022-06-25T03:29:28	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:03:31.229Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858943205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123366597	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.510536	80.784913	30278.0						2019-04-16T05:18:22	16	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123366597		Cheryl Rosenfeld	2022-06-25T14:35:30	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:10:37.018Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858942061	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123313788	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.44142	80.635622	30278.0						2019-04-15T04:23:12	15	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123313788		Cheryl Rosenfeld	2022-06-25T03:27:44	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:02:13.929Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858741116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121056512	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.643827	79.309495	30357.0						2022-06-03T07:46	3	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121056512		Pranav Chandra Bose	2022-06-10T05:49:19	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T05:11:58.352Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858708059	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123367745	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.440185	80.725662	30278.0						2019-04-16T19:52:48	16	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123367745		Cheryl Rosenfeld	2022-06-25T14:44:02	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:11:07.678Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858606918	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123158303	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.925963	79.479764	34798.0						2019-04-12T06:17:42	12	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	123158303		Cheryl Rosenfeld	2022-06-24T00:11:06	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T05:13:11.826Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858505141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121056513	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.720998	79.240907	30357.0						2022-06-03T07:56	3	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121056513		Pranav Chandra Bose	2022-06-10T05:49:04	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T05:10:35.153Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858477115	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121056511	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.6278	79.325211	30357.0						2022-06-03T07:45	3	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	121056511		Pranav Chandra Bose	2022-06-10T05:49:36	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T05:10:36.766Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3858468095	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122257413	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.838648	79.45547	34798.0						2019-04-11T19:29:03	11	4	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	122257413		Cheryl Rosenfeld	2022-06-18T03:49:17	CC_BY_NC_4_0	Cheryl Rosenfeld	Cheryl Rosenfeld			2024-08-29T06:02:37.774Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3818511839	d8cd16ba-bb74-4420-821e-083f2bac17c2	MZ895657	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN	Tamil Nadu		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-07-07	7	7	2021	5219416	5219416	PRESERVED_SPECIMEN			AIWC 314				CC_BY_4_0		Abinaya Nadarajan			2024-08-31T13:00:30.464Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818475796	d8cd16ba-bb74-4420-821e-083f2bac17c2	MZ900941	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN	Tamil Nadu		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-07-07	7	7	2021	5219416	5219416	PRESERVED_SPECIMEN			AIWC 312				CC_BY_4_0		Abinaya Nadarajan			2024-08-31T13:00:30.270Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818037862	d8cd16ba-bb74-4420-821e-083f2bac17c2	MZ927339	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN	Tamil Nadu		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-07-07	7	7	2021	5219416	5219416	PRESERVED_SPECIMEN			AIWC 310				CC_BY_4_0		Abinaya Nadarajan			2024-08-31T12:59:27.112Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3802764998	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118791182	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.751228	81.05764	30154.0						2022-05-21T06:35	21	5	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	118791182		beardedvulture	2022-05-27T00:16:48	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T06:01:41.001Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3802754038	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118791180	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.753765	81.015046	30154.0						2022-05-21T06:20	21	5	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	118791180		pelagicgraf	2022-09-12T16:04:16	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2024-08-29T06:02:40.101Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
